uid,year,abatement_tonnes,capex_usd,opex_usd_year,cum_capex_usd,cum_opex_usd
C001,2025,0.0,0.0,0.0,0.0,0.0
C001,2026,23412.0,631170000.0,785940.84,631170000.0,785940.84
C001,2027,23411.0,0.0,785907.27,631170000.0,1571848.1099999999
C001,2028,23412.0,0.0,785940.84,631170000.0,2357788.9499999997
C001,2029,23411.0,631170000.0,785907.27,1262340000.0,3143696.2199999997
C001,2030,23412.0,0.0,785940.84,1262340000.0,3929637.0599999996
C001,2031,23412.0,0.0,785940.84,1262340000.0,4715577.899999999
C001,2032,23411.0,0.0,785907.27,1262340000.0,5501485.17
C001,2033,23412.0,631170000.0,785940.8400000001,1893510000.0,6287426.01
C001,2034,23411.0,0.0,785907.27,1893510000.0,7073333.279999999
C001,2035,23412.0,0.0,785940.84,1893510000.0,7859274.119999999
C001,2036,23412.0,0.0,785940.84,1893510000.0,8645214.959999999
C001,2037,23411.0,631170000.0,785907.27,2524680000.0,9431122.229999999
C001,2038,23412.0,0.0,785940.84,2524680000.0,10217063.069999998
C001,2039,23411.0,0.0,785907.27,2524680000.0,11002970.339999998
C001,2040,23412.0,0.0,785940.84,2524680000.0,11788911.179999998
C001,2041,23412.0,631170000.0,785940.8400000001,3155850000.0,12574852.019999998
C001,2042,23411.0,0.0,785907.27,3155850000.0,13360759.289999997
C001,2043,23412.0,0.0,785940.84,3155850000.0,14146700.129999997
C001,2044,23411.0,0.0,785907.27,3155850000.0,14932607.399999997
C001,2045,23412.0,631170000.0,785940.8400000001,3787020000.0,15718548.239999996
C001,2046,23412.0,0.0,785940.84,3787020000.0,16504489.079999996
C001,2047,23411.0,0.0,785907.27,3787020000.0,17290396.349999998
C001,2048,23412.0,0.0,785940.84,3787020000.0,18076337.189999998
C001,2049,23411.0,631170000.0,785907.27,4418190000.0,18862244.459999997
C001,2050,23412.0,0.0,785940.84,4418190000.0,19648185.299999997
C002,2025,0.0,0.0,0.0,0.0,0.0
C002,2026,27200.0,631170000.0,913104.0,631170000.0,913104.0
C002,2027,28401.0,0.0,953421.5700000001,631170000.0,1866525.57
C002,2028,29623.0,0.0,994444.11,631170000.0,2860969.68
C002,2029,30867.0,631170000.0,1036205.1900000001,1262340000.0,3897174.87
C002,2030,32132.0,0.0,1078671.24,1262340000.0,4975846.11
C002,2031,33421.0,631170000.0,1121942.97,1893510000.0,6097789.08
C002,2032,34732.0,0.0,1165953.24,1893510000.0,7263742.32
C002,2033,36065.0,0.0,1210702.05,1893510000.0,8474444.370000001
C002,2034,37421.0,631170000.0,1256222.97,2524680000.0,9730667.340000002
C002,2035,38802.0,0.0,1302583.14,2524680000.0,11033250.480000002
C002,2036,40206.0,631170000.0,1349715.4200000002,3155850000.0,12382965.900000002
C002,2037,41634.0,0.0,1397653.3800000001,3155850000.0,13780619.280000003
C002,2038,43087.0,631170000.0,1446430.5899999999,3787020000.0,15227049.870000003
C002,2039,44564.0,0.0,1496013.48,3787020000.0,16723063.350000003
C002,2040,46068.0,631170000.0,1546502.76,4418190000.0,18269566.110000003
C002,2041,47596.0,0.0,1597797.72,4418190000.0,19867363.830000002
C002,2042,49150.0,631170000.0,1649965.5,5049360000.0,21517329.330000002
C002,2043,50732.0,0.0,1703073.24,5049360000.0,23220402.57
C002,2044,52339.0,631170000.0,1757020.23,5680530000.0,24977422.8
C002,2045,53973.0,0.0,1811873.61,5680530000.0,26789296.41
C002,2046,55636.0,631170000.0,1867700.52,6311700000.0,28656996.93
C002,2047,57325.0,631170000.0,1924400.25,6942870000.0,30581397.18
C002,2048,59044.0,0.0,1982107.08,6942870000.0,32563504.259999998
C002,2049,60790.0,631170000.0,2040720.3,7574040000.0,34604224.559999995
C002,2050,62566.0,631170000.0,2100340.62,8205210000.0,36704565.17999999
C003,2025,0.0,0.0,0.0,0.0,0.0
C003,2026,277565.0,899620000.0,7680194.72,899620000.0,7680194.72
C003,2027,277565.0,899620000.0,7680194.72,1799240000.0,15360389.44
C003,2028,277564.0,899620000.0,7680194.72,2698860000.0,23040584.16
C003,2029,277565.0,899620000.0,7680194.72,3598480000.0,30720778.88
C003,2030,277565.0,899620000.0,7680194.72,4498100000.0,38400973.6
C003,2031,277565.0,899620000.0,7680194.72,5397720000.0,46081168.32
C003,2032,277565.0,899620000.0,7680194.72,6297340000.0,53761363.04
C003,2033,277564.0,899620000.0,7680194.72,7196960000.0,61441557.76
C003,2034,277565.0,899620000.0,7680194.72,8096580000.0,69121752.48
C003,2035,277565.0,899620000.0,7680194.72,8996200000.0,76801947.2
C003,2036,277565.0,899620000.0,7680194.72,9895820000.0,84482141.92
C003,2037,277565.0,899620000.0,7680194.72,10795440000.0,92162336.64
C003,2038,277564.0,899620000.0,7680194.72,11695060000.0,99842531.36
C003,2039,277565.0,899620000.0,7680194.72,12594680000.0,107522726.08
C003,2040,277565.0,899620000.0,7680194.72,13494300000.0,115202920.8
C003,2041,277565.0,899620000.0,7680194.72,14393920000.0,122883115.52
C003,2042,277565.0,899620000.0,7680194.72,15293540000.0,130563310.24
C003,2043,277564.0,899620000.0,7680194.72,16193160000.0,138243504.96
C003,2044,277565.0,899620000.0,7680194.72,17092780000.0,145923699.68
C003,2045,277565.0,899620000.0,7680194.72,17992400000.0,153603894.4
C003,2046,277565.0,899620000.0,7680194.72,18892020000.0,161284089.12
C003,2047,277565.0,899620000.0,7680194.72,19791640000.0,168964283.84
C003,2048,277564.0,899620000.0,7680194.72,20691260000.0,176644478.56
C003,2049,277565.0,899620000.0,7680194.72,21590880000.0,184324673.28
C003,2050,277565.0,899620000.0,7680194.72,22490500000.0,192004868.0
C004,2025,0.0,0.0,0.0,0.0,0.0
C004,2026,128893.0,193100000.0,1687459.92,193100000.0,1687459.92
C004,2027,128893.0,193100000.0,1687459.92,386200000.0,3374919.84
C004,2028,128892.0,193100000.0,1687459.92,579300000.0,5062379.76
C004,2029,128893.0,193100000.0,1687459.92,772400000.0,6749839.68
C004,2030,128893.0,193100000.0,1687459.92,965500000.0,8437299.6
C004,2031,128893.0,193100000.0,1687459.92,1158600000.0,10124759.52
C004,2032,128893.0,193100000.0,1687459.92,1351700000.0,11812219.44
C004,2033,128892.0,193100000.0,1687459.92,1544800000.0,13499679.36
C004,2034,128893.0,193100000.0,1687459.92,1737900000.0,15187139.28
C004,2035,128893.0,193100000.0,1687459.92,1931000000.0,16874599.2
C004,2036,128893.0,193100000.0,1687459.92,2124100000.0,18562059.119999997
C004,2037,128893.0,193100000.0,1687459.92,2317200000.0,20249519.04
C004,2038,128892.0,193100000.0,1687459.92,2510300000.0,21936978.96
C004,2039,128893.0,193100000.0,1687459.92,2703400000.0,23624438.880000003
C004,2040,128893.0,193100000.0,1687459.92,2896500000.0,25311898.800000004
C004,2041,128893.0,193100000.0,1687459.92,3089600000.0,26999358.720000006
C004,2042,128893.0,193100000.0,1687459.92,3282700000.0,28686818.640000008
C004,2043,128892.0,193100000.0,1687459.92,3475800000.0,30374278.56000001
C004,2044,128893.0,193100000.0,1687459.92,3668900000.0,32061738.48000001
C004,2045,128893.0,193100000.0,1687459.92,3862000000.0,33749198.40000001
C004,2046,128893.0,193100000.0,1687459.92,4055100000.0,35436658.320000015
C004,2047,128893.0,193100000.0,1687459.92,4248200000.0,37124118.24000002
C004,2048,128892.0,193100000.0,1687459.92,4441300000.0,38811578.16000002
C004,2049,128893.0,193100000.0,1687459.92,4634400000.0,40499038.08000002
C004,2050,128893.0,193100000.0,1687459.92,4827500000.0,42186498.00000002
C005,2025,,2298130000.0,42711237.93,2298130000.0,42711237.93
C005,2026,,2298130000.0,42711237.93,4596260000.0,85422475.86
C005,2027,,2298130000.0,42711237.93,6894390000.0,128133713.78999999
C005,2028,,2298130000.0,42711237.93,9192520000.0,170844951.72
C005,2029,,2298130000.0,42711237.93,11490650000.0,213556189.65
C005,2030,,2298130000.0,42711237.93,13788780000.0,256267427.58
C005,2031,,2298130000.0,42711237.93,16086910000.0,298978665.51
C005,2032,,2298130000.0,42711237.93,18385040000.0,341689903.44
C005,2033,,2298130000.0,42711237.93,20683170000.0,384401141.37
C005,2034,,2298130000.0,42711237.93,22981300000.0,427112379.3
C005,2035,,2298130000.0,42711237.93,25279430000.0,469823617.23
C005,2036,,2298130000.0,42711237.93,27577560000.0,512534855.16
C005,2037,,2298130000.0,42711237.93,29875690000.0,555246093.09
C005,2038,,2298130000.0,42711237.93,32173820000.0,597957331.02
C005,2039,,2298130000.0,42711237.93,34471950000.0,640668568.9499999
C005,2040,,2298130000.0,42711237.93,36770080000.0,683379806.8799999
C005,2041,,2298130000.0,42711237.93,39068210000.0,726091044.8099998
C005,2042,,2298130000.0,42711237.93,41366340000.0,768802282.7399998
C005,2043,,2298130000.0,42711237.93,43664470000.0,811513520.6699997
C005,2044,,2298130000.0,42711237.93,45962600000.0,854224758.5999997
C005,2045,,2298130000.0,42711237.93,48260730000.0,896935996.5299996
C005,2046,,2298130000.0,42711237.93,50558860000.0,939647234.4599996
C005,2047,,2298130000.0,42711237.93,52856990000.0,982358472.3899995
C005,2048,,2298130000.0,42711237.93,55155120000.0,1025069710.3199995
C005,2049,,2298130000.0,42711237.93,57453250000.0,1067780948.2499994
C005,2050,,2298130000.0,42711237.93,59751380000.0,1110492186.1799994
C006,2025,0.0,0.0,0.0,0.0,0.0
C006,2026,170494.0,447590000.0,8925277.02,447590000.0,8925277.02
C006,2027,170495.0,447590000.0,8925277.02,895180000.0,17850554.04
C006,2028,170494.0,447590000.0,8925277.02,1342770000.0,26775831.06
C006,2029,170495.0,447590000.0,8925277.02,1790360000.0,35701108.08
C006,2030,170494.0,447590000.0,8925277.02,2237950000.0,44626385.099999994
C006,2031,170494.0,447590000.0,8925277.02,2685540000.0,53551662.11999999
C006,2032,170495.0,447590000.0,8925277.02,3133130000.0,62476939.139999986
C006,2033,170494.0,447590000.0,8925277.02,3580720000.0,71402216.15999998
C006,2034,170495.0,447590000.0,8925277.02,4028310000.0,80327493.17999998
C006,2035,170494.0,447590000.0,8925277.02,4475900000.0,89252770.19999997
C006,2036,170494.0,447590000.0,8925277.02,4923490000.0,98178047.21999997
C006,2037,170495.0,447590000.0,8925277.02,5371080000.0,107103324.23999996
C006,2038,170494.0,447590000.0,8925277.02,5818670000.0,116028601.25999996
C006,2039,170495.0,447590000.0,8925277.02,6266260000.0,124953878.27999996
C006,2040,170494.0,447590000.0,8925277.02,6713850000.0,133879155.29999995
C006,2041,170494.0,447590000.0,8925277.02,7161440000.0,142804432.31999996
C006,2042,170495.0,447590000.0,8925277.02,7609030000.0,151729709.33999997
C006,2043,170494.0,447590000.0,8925277.02,8056620000.0,160654986.35999998
C006,2044,170495.0,447590000.0,8925277.02,8504210000.0,169580263.38
C006,2045,170494.0,447590000.0,8925277.02,8951800000.0,178505540.4
C006,2046,170494.0,447590000.0,8925277.02,9399390000.0,187430817.42000002
C006,2047,170495.0,447590000.0,8925277.02,9846980000.0,196356094.44000003
C006,2048,170494.0,447590000.0,8925277.02,10294570000.0,205281371.46000004
C006,2049,170495.0,447590000.0,8925277.02,10742160000.0,214206648.48000005
C006,2050,170494.0,447590000.0,8925277.02,11189750000.0,223131925.50000006
C008,2025,0.0,0.0,0.0,0.0,0.0
C008,2026,61272.0,170920000.0,2745748.74,170920000.0,2745748.74
C008,2027,61272.0,170920000.0,2745748.74,341840000.0,5491497.48
C008,2028,61272.0,170920000.0,2745748.74,512760000.0,8237246.220000001
C008,2029,61272.0,170920000.0,2745748.74,683680000.0,10982994.96
C008,2030,61272.0,170920000.0,2745748.74,854600000.0,13728743.700000001
C008,2031,61272.0,170920000.0,2745748.74,1025520000.0,16474492.440000001
C008,2032,61272.0,170920000.0,2745748.74,1196440000.0,19220241.18
C008,2033,61272.0,170920000.0,2745748.74,1367360000.0,21965989.92
C008,2034,61272.0,170920000.0,2745748.74,1538280000.0,24711738.660000004
C008,2035,61272.0,170920000.0,2745748.74,1709200000.0,27457487.400000006
C008,2036,61272.0,170920000.0,2745748.74,1880120000.0,30203236.140000008
C008,2037,61272.0,170920000.0,2745748.74,2051040000.0,32948984.88000001
C008,2038,61272.0,170920000.0,2745748.74,2221960000.0,35694733.62000001
C008,2039,61272.0,170920000.0,2745748.74,2392880000.0,38440482.360000014
C008,2040,61272.0,170920000.0,2745748.74,2563800000.0,41186231.10000002
C008,2041,61272.0,170920000.0,2745748.74,2734720000.0,43931979.84000002
C008,2042,61272.0,170920000.0,2745748.74,2905640000.0,46677728.58000002
C008,2043,61272.0,170920000.0,2745748.74,3076560000.0,49423477.32000002
C008,2044,61272.0,170920000.0,2745748.74,3247480000.0,52169226.060000025
C008,2045,61272.0,170920000.0,2745748.74,3418400000.0,54914974.80000003
C008,2046,61272.0,170920000.0,2745748.74,3589320000.0,57660723.54000003
C008,2047,61272.0,170920000.0,2745748.74,3760240000.0,60406472.28000003
C008,2048,61272.0,170920000.0,2745748.74,3931160000.0,63152221.02000003
C008,2049,61272.0,170920000.0,2745748.74,4102080000.0,65897969.760000035
C008,2050,61272.0,170920000.0,2745748.74,4273000000.0,68643718.50000003
C009,2025,0.0,0.0,0.0,0.0,0.0
C009,2026,291275.0,569080000.0,18727634.689999998,569080000.0,18727634.689999998
C009,2027,291276.0,356210000.0,20441478.42,925290000.0,39169113.11
C009,2028,291276.0,569080000.0,17013941.18,1494370000.0,56183054.29
C009,2029,291276.0,0.0,21877740.36,1494370000.0,78060794.65
C009,2030,291275.0,569080000.0,18727634.689999998,2063450000.0,96788429.34
C009,2031,291275.0,356210000.0,20718909.99,2419660000.0,117507339.33
C009,2032,291276.0,569080000.0,16736434.5,2988740000.0,134243773.82999998
C009,2033,291276.0,0.0,21877740.36,2988740000.0,156121514.19
C009,2034,291276.0,569080000.0,18727709.799999997,3557820000.0,174849223.99
C009,2035,291275.0,356210000.0,20996390.5,3914030000.0,195845614.49
C009,2036,291275.0,569080000.0,16458878.879999999,4483110000.0,212304493.37
C009,2037,291276.0,0.0,21877740.36,4483110000.0,234182233.73000002
C009,2038,291276.0,569080000.0,18727709.8,5052190000.0,252909943.53000003
C009,2039,291276.0,356210000.0,21273946.12,5408400000.0,274183889.65000004
C009,2040,291275.0,569080000.0,16181398.370000001,5977480000.0,290365288.02000004
C009,2041,291275.0,0.0,21877665.25,5977480000.0,312242953.27000004
C009,2042,291276.0,569080000.0,18727709.8,6546560000.0,330970663.07000005
C009,2043,291276.0,356210000.0,21551452.799999997,6902770000.0,352522115.87000006
C009,2044,291276.0,569080000.0,15903966.8,7471850000.0,368426082.6700001
C009,2045,291275.0,0.0,21877665.25,7471850000.0,390303747.9200001
C009,2046,291275.0,569080000.0,18727634.689999998,8040930000.0,409031382.6100001
C009,2047,291276.0,356210000.0,21828959.48,8397140000.0,430860342.0900001
C009,2048,291276.0,569080000.0,15626460.12,8966220000.0,446486802.2100001
C009,2049,291276.0,0.0,21877740.36,8966220000.0,468364542.5700001
C009,2050,291275.0,569080000.0,18727634.69,9535300000.0,487092177.2600001
C010,2025,0.0,0.0,0.0,0.0,0.0
C010,2026,225671.0,1790570000.0,11747840.87,1790570000.0,11747840.87
C010,2027,225670.0,631170000.0,17833852.62,2421740000.0,29581693.490000002
C010,2028,225670.0,1337150000.0,8931408.24,3758890000.0,38513101.730000004
C010,2029,225670.0,1337150000.0,11580831.989999998,5096040000.0,50093933.72
C010,2030,225671.0,1790570000.0,11611598.410000002,6886610000.0,61705532.13
C010,2031,225671.0,631170000.0,18737993.900000002,7517780000.0,80443526.03
C010,2032,225670.0,917750000.0,8370635.0,8435530000.0,88814161.03
C010,2033,225670.0,1790570000.0,11697187.41,10226100000.0,100511348.44
C010,2034,225670.0,631170000.0,17941340.220000003,10857270000.0,118452688.66
C010,2035,225671.0,1011270000.0,8846357.88,11868540000.0,127299046.53999999
C010,2036,225671.0,1790570000.0,11737836.590000002,13659110000.0,139036883.13
C010,2037,225670.0,631170000.0,17859354.580000002,14290280000.0,156896237.71
C010,2038,225670.0,1337150000.0,8909749.240000002,15627430000.0,165805986.95000002
C010,2039,225670.0,1337150000.0,11580831.989999998,16964580000.0,177386818.94000003
C010,2040,225671.0,1790570000.0,11607755.450000001,18755150000.0,188994574.39000002
C010,2041,225671.0,631170000.0,18763495.860000003,19386320000.0,207758070.25000003
C010,2042,225670.0,917750000.0,8357136.240000001,20304070000.0,216115206.49000004
C010,2043,225670.0,1790570000.0,11685184.21,22094640000.0,227800390.70000005
C010,2044,225670.0,631170000.0,17966842.18,22725810000.0,245767232.88000005
C010,2045,225671.0,1011270000.0,8830860.200000001,23737080000.0,254598093.08000004
C010,2046,225671.0,1790570000.0,11727832.31,25527650000.0,266325925.39000005
C010,2047,225670.0,631170000.0,17884856.540000003,26158820000.0,284210781.93000007
C010,2048,225670.0,1337150000.0,8888090.240000002,27495970000.0,293098872.1700001
C010,2049,225670.0,1337150000.0,11580831.989999998,28833120000.0,304679704.1600001
C010,2050,225671.0,1790570000.0,11603912.49,30623690000.0,316283616.6500001
C011,2025,0.0,0.0,0.0,0.0,0.0
C011,2026,297000.0,447590000.0,8925277.02,447590000.0,8925277.02
C011,2027,297000.0,447590000.0,8925277.02,895180000.0,17850554.04
C011,2028,297000.0,447590000.0,8925277.02,1342770000.0,26775831.06
C011,2029,297000.0,447590000.0,8925277.02,1790360000.0,35701108.08
C011,2030,297000.0,447590000.0,8925277.02,2237950000.0,44626385.099999994
C011,2031,297000.0,447590000.0,8925277.02,2685540000.0,53551662.11999999
C011,2032,297000.0,447590000.0,8925277.02,3133130000.0,62476939.139999986
C011,2033,297000.0,447590000.0,8925277.02,3580720000.0,71402216.15999998
C011,2034,297000.0,447590000.0,8925277.02,4028310000.0,80327493.17999998
C011,2035,297000.0,447590000.0,8925277.02,4475900000.0,89252770.19999997
C011,2036,297000.0,447590000.0,8925277.02,4923490000.0,98178047.21999997
C011,2037,297000.0,447590000.0,8925277.02,5371080000.0,107103324.23999996
C011,2038,297000.0,447590000.0,8925277.02,5818670000.0,116028601.25999996
C011,2039,297000.0,447590000.0,8925277.02,6266260000.0,124953878.27999996
C011,2040,297000.0,447590000.0,8925277.02,6713850000.0,133879155.29999995
C011,2041,297000.0,447590000.0,8925277.02,7161440000.0,142804432.31999996
C011,2042,297000.0,447590000.0,8925277.02,7609030000.0,151729709.33999997
C011,2043,297000.0,447590000.0,8925277.02,8056620000.0,160654986.35999998
C011,2044,297000.0,447590000.0,8925277.02,8504210000.0,169580263.38
C011,2045,297000.0,447590000.0,8925277.02,8951800000.0,178505540.4
C011,2046,297000.0,447590000.0,8925277.02,9399390000.0,187430817.42000002
C011,2047,297000.0,447590000.0,8925277.02,9846980000.0,196356094.44000003
C011,2048,297000.0,447590000.0,8925277.02,10294570000.0,205281371.46000004
C011,2049,297000.0,447590000.0,8925277.02,10742160000.0,214206648.48000005
C011,2050,297000.0,447590000.0,8925277.02,11189750000.0,223131925.50000006
C012,2025,0.0,0.0,0.0,0.0,0.0
C012,2026,12244.0,631170000.0,411031.08,631170000.0,411031.08
C012,2027,12243.0,0.0,410997.51,631170000.0,822028.5900000001
C012,2028,12244.0,0.0,411031.08,631170000.0,1233059.6700000002
C012,2029,12243.0,0.0,410997.51,631170000.0,1644057.1800000002
C012,2030,12244.0,0.0,411031.08,631170000.0,2055088.2600000002
C012,2031,12244.0,0.0,411031.08,631170000.0,2466119.3400000003
C012,2032,12243.0,0.0,410997.51,631170000.0,2877116.8500000006
C012,2033,12244.0,631170000.0,411031.07999999996,1262340000.0,3288147.9300000006
C012,2034,12243.0,0.0,410997.51,1262340000.0,3699145.4400000004
C012,2035,12244.0,0.0,411031.08,1262340000.0,4110176.5200000005
C012,2036,12244.0,0.0,411031.08,1262340000.0,4521207.600000001
C012,2037,12243.0,0.0,410997.51,1262340000.0,4932205.11
C012,2038,12244.0,0.0,411031.08,1262340000.0,5343236.19
C012,2039,12243.0,0.0,410997.51,1262340000.0,5754233.7
C012,2040,12244.0,631170000.0,411031.07999999996,1893510000.0,6165264.78
C012,2041,12244.0,0.0,411031.08,1893510000.0,6576295.86
C012,2042,12243.0,0.0,410997.51,1893510000.0,6987293.37
C012,2043,12244.0,0.0,411031.08,1893510000.0,7398324.45
C012,2044,12243.0,0.0,410997.51,1893510000.0,7809321.96
C012,2045,12244.0,0.0,411031.08,1893510000.0,8220353.04
C012,2046,12244.0,0.0,411031.08,1893510000.0,8631384.12
C012,2047,12243.0,0.0,410997.51,1893510000.0,9042381.629999999
C012,2048,12244.0,631170000.0,411031.08,2524680000.0,9453412.709999999
C012,2049,12243.0,0.0,410997.51,2524680000.0,9864410.219999999
C012,2050,12244.0,0.0,411031.08,2524680000.0,10275441.299999999
C013,2025,0.0,0.0,0.0,0.0,0.0
C013,2026,198240.0,1337150000.0,9432514.39,1337150000.0,9432514.39
C013,2027,198240.0,1337150000.0,9432514.39,2674300000.0,18865028.78
C013,2028,198240.0,1337150000.0,9432514.39,4011450000.0,28297543.17
C013,2029,198240.0,1337150000.0,9432514.39,5348600000.0,37730057.56
C013,2030,198240.0,1337150000.0,9432514.390000002,6685750000.0,47162571.95
C013,2031,198240.0,1337150000.0,9432514.389999999,8022900000.0,56595086.34
C013,2032,198240.0,1011270000.0,9497590.149999999,9034170000.0,66092676.49
C013,2033,198240.0,1337150000.0,9367438.629999999,10371320000.0,75460115.12
C013,2034,198240.0,1337150000.0,9432514.39,11708470000.0,84892629.51
C013,2035,198240.0,1337150000.0,9432514.39,13045620000.0,94325143.9
C013,2036,198240.0,1337150000.0,9432514.39,14382770000.0,103757658.29
C013,2037,198240.0,1337150000.0,9432514.390000002,15719920000.0,113190172.68
C013,2038,198240.0,1011270000.0,9481104.799999999,16731190000.0,122671277.48
C013,2039,198240.0,1337150000.0,9383923.979999999,18068340000.0,132055201.46000001
C013,2040,198240.0,1337150000.0,9432514.39,19405490000.0,141487715.85000002
C013,2041,198240.0,1337150000.0,9432514.39,20742640000.0,150920230.24
C013,2042,198240.0,1337150000.0,9432514.39,22079790000.0,160352744.63
C013,2043,198240.0,1337150000.0,9432514.39,23416940000.0,169785259.01999998
C013,2044,198240.0,1011270000.0,9464619.45,24428210000.0,179249878.46999997
C013,2045,198240.0,1337150000.0,9400409.33,25765360000.0,188650287.79999998
C013,2046,198240.0,1337150000.0,9432514.389999999,27102510000.0,198082802.18999997
C013,2047,198240.0,1337150000.0,9432514.389999999,28439660000.0,207515316.57999995
C013,2048,198240.0,1337150000.0,9432514.39,29776810000.0,216947830.96999997
C013,2049,198240.0,1337150000.0,9432514.39,31113960000.0,226380345.35999995
C013,2050,198240.0,1011270000.0,9448134.1,32125230000.0,235828479.45999995
C014,2025,0.0,0.0,0.0,0.0,0.0
C014,2026,270326.0,1790570000.0,15599781.169999998,1790570000.0,15599781.169999998
C014,2027,270327.0,771630000.0,17256788.78,2562200000.0,32856569.95
C014,2028,270326.0,1790570000.0,14808786.68,4352770000.0,47665356.629999995
C014,2029,270327.0,694230000.0,18058017.27,5047000000.0,65723373.89999999
C014,2030,270326.0,1790570000.0,15555809.370000001,6837570000.0,81279183.27
C014,2031,270326.0,771630000.0,17290479.55,7609200000.0,98569662.82
C014,2032,270327.0,1790570000.0,14775095.910000002,9399770000.0,113344758.72999999
C014,2033,270326.0,694230000.0,18101953.939999998,10094000000.0,131446712.66999999
C014,2034,270327.0,1790570000.0,15511872.7,11884570000.0,146958585.36999997
C014,2035,270326.0,771630000.0,17324217.35,12656200000.0,164282802.71999997
C014,2036,270326.0,1790570000.0,14741271.849999998,14446770000.0,179024074.56999996
C014,2037,270327.0,694230000.0,18146012.0,15141000000.0,197170086.56999996
C014,2038,270326.0,1790570000.0,15467814.64,16931570000.0,212637901.20999998
C014,2039,270327.0,771630000.0,17358041.41,17703200000.0,229995942.61999997
C014,2040,270326.0,1790570000.0,14707534.049999999,19493770000.0,244703476.67
C014,2041,270326.0,694230000.0,18189948.669999998,20188000000.0,262893425.33999997
