uid,sector,country,year,risk_scenario,total_emissions_tonnes,emissions_abated,price_of_carbon,carbon_cost_total_usd,carbon_cost_avoided_usd,abated_tonnes_cost
C041,Utilities,India,2039,Medium Risk,13485607,2167420,16.666578947368407,224758933.72,36123476.54,36123476.54
C041,Utilities,India,2039,High Risk,13485607,2167420,35.66421052631631,480953527.12,77299323.18,77299323.18
C041,Utilities,India,2040,Low Risk,13268864,2167430,11.610000000000014,154051511.04,25163862.3,25163862.3
C041,Utilities,India,2040,Medium Risk,13268864,2167430,17.200000000000045,228224460.8,37279796.0,37279796.0
C041,Utilities,India,2040,High Risk,13268864,2167430,37.590000000000146,498776597.76,81473693.7,81473693.7
C041,Utilities,India,2041,Low Risk,13052121,2167430,11.789736842105299,153881071.82,25553429.32,25553429.32
C041,Utilities,India,2041,Medium Risk,13052121,2167430,17.733421052631684,231458757.32,38435948.79,38435948.79
C041,Utilities,India,2041,High Risk,13052121,2167430,39.515789473684436,515764865.62,85647707.58,85647707.58
C041,Utilities,India,2042,Low Risk,12835379,2167420,11.969473684210527,153632731.17,25942876.65,25942876.65
C041,Utilities,India,2042,Medium Risk,12835379,2167420,18.266842105263322,234461841.55,39591918.92,39591918.92
C041,Utilities,India,2042,High Risk,12835379,2167420,41.441578947368725,531918372.15,89821307.04,89821307.04
C041,Utilities,India,2043,Low Risk,12618637,2167420,12.149210526315812,153306477.47,26332441.88,26332441.88
C041,Utilities,India,2043,Medium Risk,12618637,2167420,18.800263157894733,237233696.29,40748066.37,40748066.37
C041,Utilities,India,2043,High Risk,12618637,2167420,43.367368421053015,547237079.75,93995301.66,93995301.66
C041,Utilities,India,2044,Low Risk,12401895,2167420,12.328947368421098,152902310.72,26722007.11,26722007.11
C041,Utilities,India,2044,Medium Risk,12401895,2167420,19.33368421052637,239774321.54,41904213.83,41904213.83
C041,Utilities,India,2044,High Risk,12401895,2167420,45.293157894737305,561720988.43,98169296.28,98169296.28
C041,Utilities,India,2045,Low Risk,12185152,2167430,12.508684210526326,152420218.43,27111697.42,27111697.42
C041,Utilities,India,2045,Medium Risk,12185152,2167430,19.86710526315801,242083697.43,43060559.96,43060559.96
C041,Utilities,India,2045,High Risk,12185152,2167430,47.218947368421595,575370050.96,102343763.09,102343763.09
C041,Utilities,India,2046,Low Risk,11968409,2167430,12.688421052631611,151860212.72,27501264.44,27501264.44
C041,Utilities,India,2046,Medium Risk,11968409,2167430,20.400526315789648,244161842.76,44216712.75,44216712.75
C041,Utilities,India,2046,High Risk,11968409,2167430,49.14473684210543,588184310.72,106517776.97,106517776.97
C041,Utilities,India,2047,Low Risk,11751667,2167420,12.86815789473684,151222306.48,27890702.78,27890702.78
C041,Utilities,India,2047,Medium Risk,11751667,2167420,20.93394736842106,246008778.47,45372656.21,45372656.21
C041,Utilities,India,2047,High Risk,11751667,2167420,51.07052631578972,600163818.78,110691280.15,110691280.15
C041,Utilities,India,2048,Low Risk,11534925,2167420,13.047894736842125,150506487.2,28280268.01,28280268.01
C041,Utilities,India,2048,Medium Risk,11534925,2167420,21.467368421052697,247624484.68,46528803.66,46528803.66
C041,Utilities,India,2048,High Risk,11534925,2167420,52.99631578947401,611308527.91,114865274.77,114865274.77
C041,Utilities,India,2049,Low Risk,11318183,2167420,13.22763157894741,149712754.87,28669833.24,28669833.24
C041,Utilities,India,2049,Medium Risk,11318183,2167420,22.000789473684335,249008961.41,47684951.12,47684951.12
C041,Utilities,India,2049,High Risk,11318183,2167420,54.9221052631583,621618438.11,119039269.39,119039269.39
C041,Utilities,India,2050,Low Risk,11101440,2167430,13.407368421052638,148841096.08,29059532.54,29059532.54
C041,Utilities,India,2050,Medium Risk,11101440,2167430,22.534210526315746,250162186.11,48841323.92,48841323.92
C041,Utilities,India,2050,High Risk,11101440,2167430,56.84789473684259,631093492.55,123213832.49,123213832.49
C042,Utilities,Brazil,2025,Low Risk,26560000,0,31.659736842105303,840882610.53,0.0,0.0
C042,Utilities,Brazil,2025,Medium Risk,26560000,0,33.32815789473716,885195873.68,0.0,0.0
C042,Utilities,Brazil,2025,High Risk,26560000,0,31.18763157894682,828343494.74,0.0,0.0
C042,Utilities,Brazil,2026,Low Risk,26456800,1032000,32.238421052631566,852925458.11,33270050.53,33270050.53
C042,Utilities,Brazil,2026,Medium Risk,26456800,1032000,35.39894736842052,936542870.74,36531713.68,36531713.68
C042,Utilities,Brazil,2026,High Risk,26456800,1032000,37.95578947368449,1004188730.95,39170374.74,39170374.74
C042,Utilities,Brazil,2027,Low Risk,26353600,1032000,32.81710526315783,864848865.26,33867252.63,33867252.63
C042,Utilities,Brazil,2027,Medium Risk,26353600,1032000,37.469736842104794,987462456.84,38668768.42,38668768.42
C042,Utilities,Brazil,2027,High Risk,26353600,1032000,44.72394736842216,1178637019.37,46155113.68,46155113.68
C042,Utilities,Brazil,2028,Low Risk,26250400,1032000,33.39578947368409,876652832.0,34464454.74,34464454.74
C042,Utilities,Brazil,2028,Medium Risk,26250400,1032000,39.540526315789066,1037954632.0,40805823.16,40805823.16
C042,Utilities,Brazil,2028,High Risk,26250400,1032000,51.49210526315801,1351688360.0,53139852.63,53139852.63
C042,Utilities,Brazil,2029,Low Risk,26147200,1032000,33.97447368421058,888337358.32,35061656.84,35061656.84
C042,Utilities,Brazil,2029,Medium Risk,26147200,1032000,41.61131578947334,1088019396.21,42942877.89,42942877.89
C042,Utilities,Brazil,2029,High Risk,26147200,1032000,58.26026315789568,1523342752.84,60124591.58,60124591.58
C042,Utilities,Brazil,2030,Low Risk,26044000,1032000,34.55315789473684,899902444.21,35658858.95,35658858.95
C042,Utilities,Brazil,2030,Medium Risk,26044000,1032000,43.68210526315761,1137656749.47,45079932.63,45079932.63
C042,Utilities,Brazil,2030,High Risk,26044000,1032000,65.02842105263153,1693600197.89,67109330.53,67109330.53
C042,Utilities,Brazil,2031,Low Risk,25940800,1032000,35.131842105263104,911348089.68,36256061.05,36256061.05
C042,Utilities,Brazil,2031,Medium Risk,25940800,1032000,45.75289473684188,1186866691.79,47216987.37,47216987.37
C042,Utilities,Brazil,2031,High Risk,25940800,1032000,71.7965789473692,1862460695.16,74094069.47,74094069.47
C042,Utilities,Brazil,2032,Low Risk,25837600,1032000,35.710526315789366,922674294.74,36853263.16,36853263.16
C042,Utilities,Brazil,2032,Medium Risk,25837600,1032000,47.82368421052615,1235649223.16,49354042.11,49354042.11
C042,Utilities,Brazil,2032,High Risk,25837600,1032000,78.56473684210505,2029924244.63,81078808.42,81078808.42
C042,Utilities,Brazil,2033,Low Risk,25734400,1032000,36.28921052631563,933881059.37,37450465.26,37450465.26
C042,Utilities,Brazil,2033,Medium Risk,25734400,1032000,49.894473684210425,1284004343.58,51491096.84,51491096.84
C042,Utilities,Brazil,2033,High Risk,25734400,1032000,85.33289473684272,2195990846.32,88063547.37,88063547.37
C042,Utilities,Brazil,2034,Low Risk,25631200,1032000,36.86789473684212,944968383.58,38047667.37,38047667.37
C042,Utilities,Brazil,2034,Medium Risk,25631200,1032000,51.9652631578947,1331932053.05,53628151.58,53628151.58
C042,Utilities,Brazil,2034,High Risk,25631200,1032000,92.10105263157857,2360660500.21,95048286.32,95048286.32
C042,Utilities,Brazil,2035,Low Risk,25528000,1032000,37.44657894736838,955936267.37,38644869.47,38644869.47
C042,Utilities,Brazil,2035,Medium Risk,25528000,1032000,54.03605263157897,1379432351.58,55765206.32,55765206.32
C042,Utilities,Brazil,2035,High Risk,25528000,1032000,98.86921052631624,2523933206.32,102033025.26,102033025.26
C042,Utilities,Brazil,2036,Low Risk,25424800,1032000,38.02526315789464,966784710.74,39242071.58,39242071.58
C042,Utilities,Brazil,2036,Medium Risk,25424800,1032000,56.10684210526324,1426505239.16,57902261.05,57902261.05
C042,Utilities,Brazil,2036,High Risk,25424800,1032000,105.63736842105209,2685808964.63,109017764.21,109017764.21
C042,Utilities,Brazil,2037,Low Risk,25321600,1032000,38.603947368420904,977513713.68,39839273.68,39839273.68
C042,Utilities,Brazil,2037,Medium Risk,25321600,1032000,58.17763157894751,1473150715.79,60039315.79,60039315.79
C042,Utilities,Brazil,2037,High Risk,25321600,1032000,112.40552631578976,2846287775.16,116002503.16,116002503.16
C042,Utilities,Brazil,2038,Low Risk,25218400,1032000,39.182631578947394,988123276.21,40436475.79,40436475.79
C042,Utilities,Brazil,2038,Medium Risk,25218400,1032000,60.248421052631784,1519368781.47,62176370.53,62176370.53
C042,Utilities,Brazil,2038,High Risk,25218400,1032000,119.17368421052743,3005369637.89,122987242.11,122987242.11
C042,Utilities,Brazil,2039,Low Risk,25115200,1032000,39.761315789473656,998613398.32,41033677.89,41033677.89
C042,Utilities,Brazil,2039,Medium Risk,25115200,1032000,62.319210526316056,1565159436.21,64313425.26,64313425.26
C042,Utilities,Brazil,2039,High Risk,25115200,1032000,125.94184210526328,3163054552.84,129971981.05,129971981.05
C042,Utilities,Brazil,2040,Low Risk,25012000,1032000,40.33999999999992,1008984080.0,41630880.0,41630880.0
C042,Utilities,Brazil,2040,Medium Risk,25012000,1032000,64.39000000000033,1610522680.0,66450480.0,66450480.0
C042,Utilities,Brazil,2040,High Risk,25012000,1032000,132.71000000000095,3319342520.0,136956720.0,136956720.0
C042,Utilities,Brazil,2041,Low Risk,24908800,1032000,40.91868421052618,1019235321.26,42228082.11,42228082.11
C042,Utilities,Brazil,2041,Medium Risk,24908800,1032000,66.46078947368369,1655458512.84,68587534.74,68587534.74
C042,Utilities,Brazil,2041,High Risk,24908800,1032000,139.4781578947368,3474233539.37,143941458.95,143941458.95
C042,Utilities,Brazil,2042,Low Risk,24805600,1032000,41.49736842105267,1029367122.11,42825284.21,42825284.21
C042,Utilities,Brazil,2042,Medium Risk,24805600,1032000,68.53157894736796,1699966934.74,70724589.47,70724589.47
C042,Utilities,Brazil,2042,High Risk,24805600,1032000,146.24631578947447,3627727610.95,150926197.89,150926197.89
C042,Utilities,Brazil,2043,Low Risk,24702400,1032000,42.07605263157893,1039379482.53,43422486.32,43422486.32
C042,Utilities,Brazil,2043,Medium Risk,24702400,1032000,70.60236842105223,1744047945.68,72861644.21,72861644.21
C042,Utilities,Brazil,2043,High Risk,24702400,1032000,153.01447368421032,3779824734.74,157910936.84,157910936.84
C042,Utilities,Brazil,2044,Low Risk,24599200,1032000,42.654736842105194,1049272402.53,44019688.42,44019688.42
C042,Utilities,Brazil,2044,Medium Risk,24599200,1032000,72.6731578947365,1787701545.68,74998698.95,74998698.95
C042,Utilities,Brazil,2044,High Risk,24599200,1032000,159.78263157894798,3930524910.74,164895675.79,164895675.79
C042,Utilities,Brazil,2045,Low Risk,24496000,1032000,43.233421052631456,1059045882.11,44616890.53,44616890.53
C042,Utilities,Brazil,2045,Medium Risk,24496000,1032000,74.74394736842078,1830927734.74,77135753.68,77135753.68
C042,Utilities,Brazil,2045,High Risk,24496000,1032000,166.55078947368384,4079828138.95,171880414.74,171880414.74
C042,Utilities,Brazil,2046,Low Risk,24392800,1032000,43.812105263157946,1068699921.26,45214092.63,45214092.63
C042,Utilities,Brazil,2046,Medium Risk,24392800,1032000,76.81473684210505,1873726512.84,79272808.42,79272808.42
C042,Utilities,Brazil,2046,High Risk,24392800,1032000,173.3189473684215,4227734419.37,178865153.68,178865153.68
C042,Utilities,Brazil,2047,Low Risk,24289600,1032000,44.39078947368421,1078234520.0,45811294.74,45811294.74
C042,Utilities,Brazil,2047,Medium Risk,24289600,1032000,78.88552631578932,1916097880.0,81409863.16,81409863.16
C042,Utilities,Brazil,2047,High Risk,24289600,1032000,180.08710526315735,4374243752.0,185849892.63,185849892.63
C042,Utilities,Brazil,2048,Low Risk,24186400,1032000,44.96947368421047,1087649678.32,46408496.84,46408496.84
C042,Utilities,Brazil,2048,Medium Risk,24186400,1032000,80.95631578947359,1958041836.21,83546917.89,83546917.89
C042,Utilities,Brazil,2048,High Risk,24186400,1032000,186.85526315789502,4519356136.84,192834631.58,192834631.58
C042,Utilities,Brazil,2049,Low Risk,24083200,1032000,45.54815789473673,1096945396.21,47005698.95,47005698.95
C042,Utilities,Brazil,2049,Medium Risk,24083200,1032000,83.02710526315786,1999558381.47,85683972.63,85683972.63
C042,Utilities,Brazil,2049,High Risk,24083200,1032000,193.6234210526327,4663071573.89,199819370.53,199819370.53
C042,Utilities,Brazil,2050,Low Risk,23980000,1032000,46.126842105262995,1106121673.68,47602901.05,47602901.05
C042,Utilities,Brazil,2050,Medium Risk,23980000,1032000,85.09789473684214,2040647515.79,87821027.37,87821027.37
C042,Utilities,Brazil,2050,High Risk,23980000,1032000,200.39157894736854,4805390063.16,206804109.47,206804109.47
C043,Energy,Brazil,2025,Low Risk,32550000,0,30.266842105263095,985185710.53,0.0,0.0
C043,Energy,Brazil,2025,Medium Risk,32550000,0,32.469999999999345,1056898500.0,0.0,0.0
C043,Energy,Brazil,2025,High Risk,32550000,0,32.60631578947323,1061335578.95,0.0,0.0
C043,Energy,Brazil,2026,Low Risk,31913322,6366780,31.371052631579005,1001154504.11,199732590.47,199732590.47
C043,Energy,Brazil,2026,Medium Risk,31913322,6366780,34.72599999999966,1108222019.77,221092802.28,221092802.28
C043,Energy,Brazil,2026,High Risk,31913322,6366780,39.05789473684126,1246467171.38,248673023.05,248673023.05
C043,Energy,Brazil,2027,Low Risk,31276644,6366780,32.475263157894915,1015717244.6,206762855.97,206762855.97
C043,Energy,Brazil,2027,Medium Risk,31276644,6366780,36.98199999999906,1156672848.41,235456257.96,235456257.96
C043,Energy,Brazil,2027,High Risk,31276644,6366780,45.509473684211116,1423383607.05,289748806.86,289748806.86
C043,Energy,Brazil,2028,Low Risk,30639966,6366780,33.57947368421037,1028873931.98,213793121.46,213793121.46
C043,Energy,Brazil,2028,Medium Risk,30639966,6366780,39.237999999999374,1202250985.91,249819713.64,249819713.64
C043,Energy,Brazil,2028,High Risk,30639966,6366780,51.96105263157915,1592084885.96,330824590.67,330824590.67
C043,Energy,Brazil,2029,Low Risk,30003288,6366780,34.68368421052628,1040624566.27,220823386.96,220823386.96
C043,Energy,Brazil,2029,Medium Risk,30003288,6366780,41.49399999999969,1244956432.27,264183169.32,264183169.32
C043,Energy,Brazil,2029,High Risk,30003288,6366780,58.412631578947185,1752571008.1,371900374.48,371900374.48
C043,Energy,Brazil,2030,Low Risk,29366610,6366780,35.78789473684219,1050969147.46,227853652.45,227853652.45
C043,Energy,Brazil,2030,Medium Risk,29366610,6366780,43.74999999999909,1284789187.5,278546625.0,278546625.0
C043,Energy,Brazil,2030,High Risk,29366610,6366780,64.86421052631522,1904841973.48,412976158.29,412976158.29
C043,Energy,Brazil,2031,Low Risk,28729932,6366780,36.892105263157646,1059907675.55,234883917.95,234883917.95
C043,Energy,Brazil,2031,Medium Risk,28729932,6366780,46.0059999999994,1321749251.59,292910080.68,292910080.68
C043,Energy,Brazil,2031,High Risk,28729932,6366780,71.31578947368325,2048897782.11,454051942.11,454051942.11
C043,Energy,Brazil,2032,Low Risk,28093254,6366780,37.996315789473556,1067440150.54,241914183.44,241914183.44
C043,Energy,Brazil,2032,Medium Risk,28093254,6366780,48.261999999999716,1355836624.55,307273536.36,307273536.36
C043,Energy,Brazil,2032,High Risk,28093254,6366780,77.7673684210531,2184738433.96,495127725.92,495127725.92
C043,Energy,Brazil,2033,Low Risk,27456576,6366780,39.100526315789466,1073566572.43,248944448.94,248944448.94
C043,Energy,Brazil,2033,Medium Risk,27456576,6366780,50.51799999999912,1387051306.37,321636992.04,321636992.04
C043,Energy,Brazil,2033,High Risk,27456576,6366780,84.21894736842114,2312363929.06,536203509.73,536203509.73
C043,Energy,Brazil,2034,Low Risk,26819898,6366780,40.204736842105376,1078286941.22,255974714.43,255974714.43
C043,Energy,Brazil,2034,Medium Risk,26819898,6366780,52.77399999999943,1415393297.05,336000447.72,336000447.72
C043,Energy,Brazil,2034,High Risk,26819898,6366780,90.67052631578917,2431774267.4,577279293.54,577279293.54
C043,Energy,Brazil,2035,Low Risk,26183220,6366780,41.30894736842083,1081601256.92,263004979.93,263004979.93
C043,Energy,Brazil,2035,Medium Risk,26183220,6366780,55.029999999998836,1440862596.6,350363903.4,350363903.4
C043,Energy,Brazil,2035,High Risk,26183220,6366780,97.12210526315721,2542969448.97,618355077.35,618355077.35
C043,Energy,Brazil,2036,Low Risk,25546542,6366780,42.41315789473674,1083509519.51,270035245.42,270035245.42
C043,Energy,Brazil,2036,Medium Risk,25546542,6366780,57.28599999999915,1463459205.01,364727359.08,364727359.08
C043,Energy,Brazil,2036,High Risk,25546542,6366780,103.57368421052524,2645949473.78,659430861.16,659430861.16
C043,Energy,Brazil,2037,Low Risk,24909864,6366780,43.51736842105265,1084011729.01,277065510.92,277065510.92
C043,Energy,Brazil,2037,Medium Risk,24909864,6366780,59.54199999999946,1483183122.29,379090814.76,379090814.76
C043,Energy,Brazil,2037,High Risk,24909864,6366780,110.0252631578951,2740714341.83,700506644.97,700506644.97
C043,Energy,Brazil,2038,Low Risk,24273186,6366780,44.62157894736856,1083107885.4,284095776.41,284095776.41
C043,Energy,Brazil,2038,Medium Risk,24273186,6366780,61.797999999998865,1500034348.43,393454270.44,393454270.44
C043,Energy,Brazil,2038,High Risk,24273186,6366780,116.47684210526313,2827264053.11,741582428.78,741582428.78
C043,Energy,Brazil,2039,Low Risk,23636508,6366780,45.72578947368402,1080797988.7,291126041.91,291126041.91
C043,Energy,Brazil,2039,Medium Risk,23636508,6366780,64.05399999999918,1514012883.43,407817726.12,407817726.12
C043,Energy,Brazil,2039,High Risk,23636508,6366780,122.92842105263117,2905598607.64,782658212.59,782658212.59
C043,Energy,Brazil,2040,Low Risk,22999830,6366780,46.82999999999993,1077082038.9,298156307.4,298156307.4
C043,Energy,Brazil,2040,Medium Risk,22999830,6366780,66.30999999999949,1525118727.3,422181181.8,422181181.8
C043,Energy,Brazil,2040,High Risk,22999830,6366780,129.3799999999992,2975718005.4,823733996.4,823733996.4
C043,Energy,Brazil,2041,Low Risk,22363152,6366780,47.93421052631584,1071960036.0,305186572.89,305186572.89
C043,Energy,Brazil,2041,Medium Risk,22363152,6366780,68.5659999999989,1533351880.03,436544637.48,436544637.48
C043,Energy,Brazil,2041,High Risk,22363152,6366780,135.83157894736905,3037622246.4,864809780.21,864809780.21
C043,Energy,Brazil,2042,Low Risk,21726474,6366780,49.03842105263175,1065431980.0,312216838.39,312216838.39
C043,Energy,Brazil,2042,Medium Risk,21726474,6366780,70.8219999999992,1538712341.63,450908093.16,450908093.16
C043,Energy,Brazil,2042,High Risk,21726474,6366780,142.2831578947371,3091311330.64,905885564.02,905885564.02
C043,Energy,Brazil,2043,Low Risk,21089796,6366780,50.1426315789472,1057497870.9,319247103.88,319247103.88
C043,Energy,Brazil,2043,Medium Risk,21089796,6366780,73.07799999999952,1541200112.09,465271548.84,465271548.84
C043,Energy,Brazil,2043,High Risk,21089796,6366780,148.73473684210512,3136785258.11,946961347.83,946961347.83
C043,Energy,Brazil,2044,Low Risk,20453118,6366780,51.24684210526311,1048157708.71,326277369.38,326277369.38
C043,Energy,Brazil,2044,Medium Risk,20453118,6366780,75.33399999999892,1540815191.41,479635004.52,479635004.52
C043,Energy,Brazil,2044,High Risk,20453118,6366780,155.18631578947316,3174044028.83,988037131.64,988037131.64
C043,Energy,Brazil,2045,Low Risk,19816440,6366780,52.35105263157902,1037411493.41,333307634.87,333307634.87
C043,Energy,Brazil,2045,Medium Risk,19816440,6366780,77.58999999999924,1537557579.6,493998460.2,493998460.2
C043,Energy,Brazil,2045,High Risk,19816440,6366780,161.6378947368412,3203087642.78,1029112915.45,1029112915.45
C043,Energy,Brazil,2046,Low Risk,19179762,6366780,53.45526315789493,1025259225.02,340337900.37,340337900.37
C043,Energy,Brazil,2046,Medium Risk,19179762,6366780,79.84599999999955,1531427276.65,508361915.88,508361915.88
C043,Energy,Brazil,2046,High Risk,19179762,6366780,168.08947368421104,3223916099.97,1070188699.26,1070188699.26
C043,Energy,Brazil,2047,Low Risk,18543084,6366780,54.55947368421039,1011700903.52,347368165.86,347368165.86
C043,Energy,Brazil,2047,Medium Risk,18543084,6366780,82.10199999999895,1522424282.57,522725371.56,522725371.56
C043,Energy,Brazil,2047,High Risk,18543084,6366780,174.54105263157908,3236529400.4,1111264483.07,1111264483.07
C043,Energy,Brazil,2048,Low Risk,17906406,6366780,55.6636842105263,996736528.93,354398431.36,354398431.36
C043,Energy,Brazil,2048,Medium Risk,17906406,6366780,84.35799999999927,1510548597.35,537088827.24,537088827.24
C043,Energy,Brazil,2048,High Risk,17906406,6366780,180.9926315789471,3240927544.06,1152340266.88,1152340266.88
C043,Energy,Brazil,2049,Low Risk,17269728,6366780,56.76789473684221,980366101.24,361428696.85,361428696.85
C043,Energy,Brazil,2049,Medium Risk,17269728,6366780,86.61399999999958,1495800220.99,551452282.92,551452282.92
C043,Energy,Brazil,2049,High Risk,17269728,6366780,187.44421052631515,3237110530.96,1193416050.69,1193416050.69
C043,Energy,Brazil,2050,Low Risk,16633050,6366780,57.872105263157664,962589620.45,368458962.35,368458962.35
C043,Energy,Brazil,2050,Medium Risk,16633050,6366780,88.86999999999898,1478179153.5,565815738.6,565815738.6
C043,Energy,Brazil,2050,High Risk,16633050,6366780,193.89578947368318,3225078361.11,1234491834.51,1234491834.51
C044,Utilities,Unknown,2025,Low Risk,8320000,0,31.659736842105303,263409010.53,0.0,0.0
C044,Utilities,Unknown,2025,Medium Risk,8320000,0,33.32815789473716,277290273.68,0.0,0.0
C044,Utilities,Unknown,2025,High Risk,8320000,0,31.18763157894682,259481094.74,0.0,0.0
C044,Utilities,Unknown,2026,Low Risk,8320000,0,32.238421052631566,268223663.16,0.0,0.0
C044,Utilities,Unknown,2026,Medium Risk,8320000,0,35.39894736842052,294519242.11,0.0,0.0
C044,Utilities,Unknown,2026,High Risk,8320000,0,37.95578947368449,315792168.42,0.0,0.0
C044,Utilities,Unknown,2027,Low Risk,8320000,0,32.81710526315783,273038315.79,0.0,0.0
C044,Utilities,Unknown,2027,Medium Risk,8320000,0,37.469736842104794,311748210.53,0.0,0.0
C044,Utilities,Unknown,2027,High Risk,8320000,0,44.72394736842216,372103242.11,0.0,0.0
C044,Utilities,Unknown,2028,Low Risk,8320000,0,33.39578947368409,277852968.42,0.0,0.0
C044,Utilities,Unknown,2028,Medium Risk,8320000,0,39.540526315789066,328977178.95,0.0,0.0
C044,Utilities,Unknown,2028,High Risk,8320000,0,51.49210526315801,428414315.79,0.0,0.0
C044,Utilities,Unknown,2029,Low Risk,8320000,0,33.97447368421058,282667621.05,0.0,0.0
C044,Utilities,Unknown,2029,Medium Risk,8320000,0,41.61131578947334,346206147.37,0.0,0.0
C044,Utilities,Unknown,2029,High Risk,8320000,0,58.26026315789568,484725389.47,0.0,0.0
C044,Utilities,Unknown,2030,Low Risk,8320000,0,34.55315789473684,287482273.68,0.0,0.0
C044,Utilities,Unknown,2030,Medium Risk,8320000,0,43.68210526315761,363435115.79,0.0,0.0
C044,Utilities,Unknown,2030,High Risk,8320000,0,65.02842105263153,541036463.16,0.0,0.0
C044,Utilities,Unknown,2031,Low Risk,8320000,0,35.131842105263104,292296926.32,0.0,0.0
C044,Utilities,Unknown,2031,Medium Risk,8320000,0,45.75289473684188,380664084.21,0.0,0.0
C044,Utilities,Unknown,2031,High Risk,8320000,0,71.7965789473692,597347536.84,0.0,0.0
C044,Utilities,Unknown,2032,Low Risk,8320000,0,35.710526315789366,297111578.95,0.0,0.0
C044,Utilities,Unknown,2032,Medium Risk,8320000,0,47.82368421052615,397893052.63,0.0,0.0
C044,Utilities,Unknown,2032,High Risk,8320000,0,78.56473684210505,653658610.53,0.0,0.0
C044,Utilities,Unknown,2033,Low Risk,8320000,0,36.28921052631563,301926231.58,0.0,0.0
C044,Utilities,Unknown,2033,Medium Risk,8320000,0,49.894473684210425,415122021.05,0.0,0.0
C044,Utilities,Unknown,2033,High Risk,8320000,0,85.33289473684272,709969684.21,0.0,0.0
C044,Utilities,Unknown,2034,Low Risk,8320000,0,36.86789473684212,306740884.21,0.0,0.0
C044,Utilities,Unknown,2034,Medium Risk,8320000,0,51.9652631578947,432350989.47,0.0,0.0
C044,Utilities,Unknown,2034,High Risk,8320000,0,92.10105263157857,766280757.89,0.0,0.0
C044,Utilities,Unknown,2035,Low Risk,8320000,0,37.44657894736838,311555536.84,0.0,0.0
C044,Utilities,Unknown,2035,Medium Risk,8320000,0,54.03605263157897,449579957.89,0.0,0.0
C044,Utilities,Unknown,2035,High Risk,8320000,0,98.86921052631624,822591831.58,0.0,0.0
C044,Utilities,Unknown,2036,Low Risk,8320000,0,38.02526315789464,316370189.47,0.0,0.0
C044,Utilities,Unknown,2036,Medium Risk,8320000,0,56.10684210526324,466808926.32,0.0,0.0
C044,Utilities,Unknown,2036,High Risk,8320000,0,105.63736842105209,878902905.26,0.0,0.0
C044,Utilities,Unknown,2037,Low Risk,8320000,0,38.603947368420904,321184842.11,0.0,0.0
C044,Utilities,Unknown,2037,Medium Risk,8320000,0,58.17763157894751,484037894.74,0.0,0.0
C044,Utilities,Unknown,2037,High Risk,8320000,0,112.40552631578976,935213978.95,0.0,0.0
C044,Utilities,Unknown,2038,Low Risk,8320000,0,39.182631578947394,325999494.74,0.0,0.0
C044,Utilities,Unknown,2038,Medium Risk,8320000,0,60.248421052631784,501266863.16,0.0,0.0
C044,Utilities,Unknown,2038,High Risk,8320000,0,119.17368421052743,991525052.63,0.0,0.0
C044,Utilities,Unknown,2039,Low Risk,8320000,0,39.761315789473656,330814147.37,0.0,0.0
C044,Utilities,Unknown,2039,Medium Risk,8320000,0,62.319210526316056,518495831.58,0.0,0.0
C044,Utilities,Unknown,2039,High Risk,8320000,0,125.94184210526328,1047836126.32,0.0,0.0
C044,Utilities,Unknown,2040,Low Risk,8320000,0,40.33999999999992,335628800.0,0.0,0.0
C044,Utilities,Unknown,2040,Medium Risk,8320000,0,64.39000000000033,535724800.0,0.0,0.0
C044,Utilities,Unknown,2040,High Risk,8320000,0,132.71000000000095,1104147200.0,0.0,0.0
C044,Utilities,Unknown,2041,Low Risk,8320000,0,40.91868421052618,340443452.63,0.0,0.0
C044,Utilities,Unknown,2041,Medium Risk,8320000,0,66.46078947368369,552953768.42,0.0,0.0
C044,Utilities,Unknown,2041,High Risk,8320000,0,139.4781578947368,1160458273.68,0.0,0.0
C044,Utilities,Unknown,2042,Low Risk,8320000,0,41.49736842105267,345258105.26,0.0,0.0
C044,Utilities,Unknown,2042,Medium Risk,8320000,0,68.53157894736796,570182736.84,0.0,0.0
C044,Utilities,Unknown,2042,High Risk,8320000,0,146.24631578947447,1216769347.37,0.0,0.0
C044,Utilities,Unknown,2043,Low Risk,8320000,0,42.07605263157893,350072757.89,0.0,0.0
C044,Utilities,Unknown,2043,Medium Risk,8320000,0,70.60236842105223,587411705.26,0.0,0.0
C044,Utilities,Unknown,2043,High Risk,8320000,0,153.01447368421032,1273080421.05,0.0,0.0
C044,Utilities,Unknown,2044,Low Risk,8320000,0,42.654736842105194,354887410.53,0.0,0.0
C044,Utilities,Unknown,2044,Medium Risk,8320000,0,72.6731578947365,604640673.68,0.0,0.0
C044,Utilities,Unknown,2044,High Risk,8320000,0,159.78263157894798,1329391494.74,0.0,0.0
C044,Utilities,Unknown,2045,Low Risk,8320000,0,43.233421052631456,359702063.16,0.0,0.0
C044,Utilities,Unknown,2045,Medium Risk,8320000,0,74.74394736842078,621869642.11,0.0,0.0
C044,Utilities,Unknown,2045,High Risk,8320000,0,166.55078947368384,1385702568.42,0.0,0.0
C044,Utilities,Unknown,2046,Low Risk,8320000,0,43.812105263157946,364516715.79,0.0,0.0
C044,Utilities,Unknown,2046,Medium Risk,8320000,0,76.81473684210505,639098610.53,0.0,0.0
