uid,year,region,gics_sector,abatement_tonnes,capex_usd,opex_usd_year,cum_capex_usd,cum_opex_usd,technology_used,plant_capacity_built_this_year
C034,2032,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2033,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2034,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2035,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2036,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2037,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2038,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2039,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2040,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2041,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2042,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2043,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2044,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2045,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2046,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2047,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2048,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2049,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2050,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C036,2025,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2026,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2027,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2028,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2029,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2030,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2031,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2032,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2033,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2034,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2035,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2036,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2037,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2038,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2039,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2040,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2041,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2042,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2043,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2044,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2045,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2046,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2047,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2048,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2049,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C036,2050,China,Healthcare,0.0,0.0,0.0,0.0,0.0,,0
C037,2025,USA,Energy,0.0,0.0,0.0,0.0,0.0,,0
C037,2026,USA,Energy,30061.0,218940000.0,936400.1499999999,218940000.0,936400.1499999999,Wind Power,192720
C037,2027,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,1872800.2999999998,Wind Power,0
C037,2028,USA,Energy,30062.0,0.0,936431.2999999999,218940000.0,2809231.5999999996,Wind Power,0
C037,2029,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,3745631.7499999995,Wind Power,0
C037,2030,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,4682031.899999999,Wind Power,0
C037,2031,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,5618432.049999999,Wind Power,0
C037,2032,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,6554832.199999999,Wind Power,0
C037,2033,USA,Energy,30062.0,0.0,936431.2999999999,218940000.0,7491263.499999999,Wind Power,0
C037,2034,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,8427663.649999999,Wind Power,0
C037,2035,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,9364063.799999999,Wind Power,0
C037,2036,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,10300463.95,Wind Power,0
C037,2037,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,11236864.1,Wind Power,0
C037,2038,USA,Energy,30062.0,0.0,936431.2999999999,218940000.0,12173295.4,Wind Power,0
C037,2039,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,13109695.55,Wind Power,0
C037,2040,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,14046095.700000001,Wind Power,0
C037,2041,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,14982495.850000001,Wind Power,0
C037,2042,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,15918896.000000002,Wind Power,0
C037,2043,USA,Energy,30062.0,0.0,936431.2999999999,218940000.0,16855327.3,Wind Power,0
C037,2044,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,17791727.45,Wind Power,0
C037,2045,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,18728127.599999998,Wind Power,0
C037,2046,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,19664527.749999996,Wind Power,0
C037,2047,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,20600927.899999995,Wind Power,0
C037,2048,USA,Energy,30062.0,0.0,936431.2999999999,218940000.0,21537359.199999996,Wind Power,0
C037,2049,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,22473759.349999994,Wind Power,0
C037,2050,USA,Energy,30061.0,0.0,936400.1499999999,218940000.0,23410159.499999993,Wind Power,0
C038,2025,USA,Financials,0.0,0.0,0.0,0.0,0.0,,0
C038,2026,USA,Financials,707272.0,2298130000.0,42711237.93,2298130000.0,42711237.93,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C038,2027,USA,Financials,707272.0,530820000.0,54906447.51,2828950000.0,97617685.44,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage,255178
C038,2028,USA,Financials,707272.0,0.0,56943704.43000001,2828950000.0,154561389.87,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C038,2029,USA,Financials,707272.0,0.0,56943704.43000001,2828950000.0,211505094.3,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C038,2030,USA,Financials,707272.0,0.0,56943704.43000001,2828950000.0,268448798.73,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C038,2031,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2032,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2033,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2034,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2035,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2036,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2037,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2038,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2039,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2040,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2041,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2042,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2043,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2044,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2045,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2046,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2047,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2048,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2049,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C038,2050,USA,Financials,0.0,0.0,0.0,2828950000.0,268448798.73,,0
C040,2025,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C040,2026,UK,Financials,410434.0,1696090000.0,35081775.13,1696090000.0,35081775.13,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,486100
C040,2027,UK,Financials,410435.0,0.0,35081808.7,1696090000.0,70163583.83000001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2028,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,105245358.96000001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2029,UK,Financials,410435.0,0.0,35081808.7,1696090000.0,140327167.66000003,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2030,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,175408942.79000002,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2031,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,210490717.92000002,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2032,UK,Financials,410435.0,0.0,35081808.7,1696090000.0,245572526.62,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2033,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,280654301.75,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2034,UK,Financials,410435.0,0.0,35081808.7,1696090000.0,315736110.45,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2035,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,350817885.58,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2036,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,385899660.71,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2037,UK,Financials,410435.0,0.0,35081808.7,1696090000.0,420981469.40999997,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2038,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,456063244.53999996,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2039,UK,Financials,410435.0,0.0,35081808.7,1696090000.0,491145053.23999995,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2040,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,526226828.36999995,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2041,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,561308603.5,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2042,UK,Financials,410435.0,0.0,35081808.7,1696090000.0,596390412.2,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2043,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,631472187.33,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2044,UK,Financials,410435.0,0.0,35081808.7,1696090000.0,666553996.0300001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2045,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,701635771.1600001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2046,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,736717546.2900001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2047,UK,Financials,410435.0,0.0,35081808.7,1696090000.0,771799354.9900001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2048,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,806881130.1200001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2049,UK,Financials,410435.0,0.0,35081808.7,1696090000.0,841962938.8200002,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C040,2050,UK,Financials,410434.0,0.0,35081775.13,1696090000.0,877044713.9500002,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C041,2025,India,IT,0.0,0.0,0.0,0.0,0.0,,0
C041,2026,India,IT,216743.0,530820000.0,17148000.0,530820000.0,17148000.0,Energy Efficiency Upgrades; Carbon Capture and Storage,255178
C041,2027,India,IT,216742.0,0.0,17147913.740000002,530820000.0,34295913.74,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2028,India,IT,216742.0,0.0,17147913.740000002,530820000.0,51443827.480000004,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2029,India,IT,216742.0,0.0,17147913.740000002,530820000.0,68591741.22,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2030,India,IT,216743.0,0.0,17148000.0,530820000.0,85739741.22,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2031,India,IT,216743.0,0.0,17148000.0,530820000.0,102887741.22,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2032,India,IT,216742.0,0.0,17147913.740000002,530820000.0,120035654.96000001,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2033,India,IT,216742.0,0.0,17147913.740000002,530820000.0,137183568.70000002,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2034,India,IT,216742.0,0.0,17147913.740000002,530820000.0,154331482.44000003,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2035,India,IT,216743.0,0.0,17148000.0,530820000.0,171479482.44000003,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2036,India,IT,216743.0,0.0,17148000.0,530820000.0,188627482.44000003,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2037,India,IT,216742.0,0.0,17147913.740000002,530820000.0,205775396.18000004,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2038,India,IT,216742.0,0.0,17147913.740000002,530820000.0,222923309.92000005,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2039,India,IT,216742.0,0.0,17147913.740000002,530820000.0,240071223.66000006,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2040,India,IT,216743.0,0.0,17148000.0,530820000.0,257219223.66000006,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2041,India,IT,216743.0,0.0,17148000.0,530820000.0,274367223.6600001,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2042,India,IT,216742.0,0.0,17147913.740000002,530820000.0,291515137.4000001,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2043,India,IT,216742.0,0.0,17147913.740000002,530820000.0,308663051.1400001,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2044,India,IT,216742.0,0.0,17147913.740000002,530820000.0,325810964.8800001,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2045,India,IT,216743.0,0.0,17148000.0,530820000.0,342958964.8800001,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2046,India,IT,216743.0,0.0,17148000.0,530820000.0,360106964.8800001,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2047,India,IT,216742.0,0.0,17147913.740000002,530820000.0,377254878.6200001,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2048,India,IT,216742.0,0.0,17147913.740000002,530820000.0,394402792.36000013,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2049,India,IT,216742.0,0.0,17147913.740000002,530820000.0,411550706.10000014,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C041,2050,India,IT,216743.0,0.0,17148000.0,530820000.0,428698706.10000014,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2025,Brazil,IT,0.0,0.0,0.0,0.0,0.0,,0
C042,2026,Brazil,IT,103200.0,530820000.0,7353780.82,530820000.0,7353780.82,Energy Efficiency Upgrades; Carbon Capture and Storage,255178
C042,2027,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,14707561.64,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2028,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,22061342.46,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2029,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,29415123.28,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2030,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,36768904.1,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2031,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,44122684.92,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2032,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,51476465.74,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2033,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,58830246.56,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2034,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,66184027.38,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2035,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,73537808.2,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2036,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,80891589.02000001,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2037,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,88245369.84,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2038,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,95599150.66,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2039,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,102952931.47999999,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2040,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,110306712.29999998,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2041,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,117660493.11999997,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2042,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,125014273.93999997,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2043,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,132368054.75999996,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2044,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,139721835.57999995,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2045,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,147075616.39999995,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2046,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,154429397.21999994,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2047,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,161783178.03999993,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2048,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,169136958.85999992,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2049,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,176490739.67999992,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C042,2050,Brazil,IT,103200.0,0.0,7353780.82,530820000.0,183844520.4999999,Energy Efficiency Upgrades; Carbon Capture and Storage,0
C043,2025,Brazil,Energy,0.0,0.0,0.0,0.0,0.0,,0
C043,2026,Brazil,Energy,636678.0,1084590000.0,21634894.71,1084590000.0,21634894.71,Carbon Capture and Storage; Wind Power,305899
C043,2027,Brazil,Energy,636678.0,1084590000.0,43269789.42,2169180000.0,64904684.13,Carbon Capture and Storage; Wind Power; Carbon Capture and Storage; Wind Power,305899
C043,2028,Brazil,Energy,636678.0,453420000.0,45415938.22,2622600000.0,110320622.35,Carbon Capture and Storage; Wind Power; Carbon Capture and Storage,215712
C043,2029,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,165240466.63,Carbon Capture and Storage,0
C043,2030,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,220160310.91,Carbon Capture and Storage,0
C043,2031,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,275080155.19,Carbon Capture and Storage,0
C043,2032,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,329999999.47,Carbon Capture and Storage,0
C043,2033,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,384919843.75,Carbon Capture and Storage,0
C043,2034,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,439839688.03,Carbon Capture and Storage,0
C043,2035,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,494759532.30999994,Carbon Capture and Storage,0
C043,2036,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,549679376.5899999,Carbon Capture and Storage,0
C043,2037,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,604599220.8699999,Carbon Capture and Storage,0
C043,2038,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,659519065.1499999,Carbon Capture and Storage,0
C043,2039,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,714438909.4299998,Carbon Capture and Storage,0
C043,2040,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,769358753.7099998,Carbon Capture and Storage,0
C043,2041,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,824278597.9899998,Carbon Capture and Storage,0
C043,2042,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,879198442.2699997,Carbon Capture and Storage,0
C043,2043,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,934118286.5499997,Carbon Capture and Storage,0
C043,2044,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,989038130.8299997,Carbon Capture and Storage,0
C043,2045,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,1043957975.1099997,Carbon Capture and Storage,0
C043,2046,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,1098877819.3899996,Carbon Capture and Storage,0
C043,2047,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,1153797663.6699996,Carbon Capture and Storage,0
C043,2048,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,1208717507.9499996,Carbon Capture and Storage,0
C043,2049,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,1263637352.2299995,Carbon Capture and Storage,0
C043,2050,Brazil,Energy,636678.0,0.0,54919844.28,2622600000.0,1318557196.5099995,Carbon Capture and Storage,0
C044,2025,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2026,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2027,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2028,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2029,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2030,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2031,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2032,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2033,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2034,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2035,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2036,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2037,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2038,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2039,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2040,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2041,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2042,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2043,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2044,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2045,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2046,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2047,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2048,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2049,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C044,2050,Unknown,IT,0.0,0.0,0.0,0.0,0.0,,0
C045,2025,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2026,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2027,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2028,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2029,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2030,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2031,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2032,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
C045,2033,UK,Financials,0.0,0.0,0.0,0.0,0.0,,0
